id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
07060603,0.737809,0.22664811,-0.65628695,1.0806994,1.6860753
07060604,-0.6550529,-0.63863468,-0.91327524,-0.28260747,-0.47761685
07070701,0.63717657,0.76445812,0.51718742,0.91430736,0.22228923
07070702,0.34305796,0.39300308,0.43180925,0.30411315,0.13992931
07070703,-0.44148883,-0.49928761,-0.48427299,-0.4506737,-0.20041047
07070704,-1.1492947,-1.2143514,-2.0305429,-0.24340467,-0.60784954
07070705,0.7922613,0.95762312,0.87827885,0.91492921,0.23742208
07070706,0.46528864,0.53772789,0.1483842,0.85854429,0.22703053
07070707,1.1318862,1.138311,0.81005621,1.3215011,0.83850181
08010116,-2.5878675,-3.4850042,-1.5882392,-4.937645,-0.20951664
08010117,-1.3418686,-1.5042213,-0.91425526,-1.9024915,-0.69461626
08010118,-1.6942331,-1.8514256,-1.945622,-1.5212862,-0.8868959
08010211,-1.5538024,-1.8490834,-1.3864889,-2.0760334,-0.55845726
08010212,-2.1742623,-2.6867549,-2.2806678,-2.7504458,-0.54994988
08010213,-1.8088278,-1.9537684,-1.3322657,-2.3262856,-1.0710884
08010214,-2.6308141,-2.3010037,-1.9916314,-2.3171391,-2.6153893
08010301,-0.75236219,-0.73597872,-0.45727107,-0.92089427,-0.60660243
08010302,-0.9615283,-1.001873,-1.2282728,-0.64779592,-0.58626276
08010303,-1.429399,-1.945732,-1.4244959,-2.2190068,-0.016633796
08010404,-1.3119739,-1.5605377,-1.2978426,-1.62436,-0.459521
08010405,-1.0522436,-1.255885,-0.65406078,-1.697661,-0.40124652
08010406,-2.168592,-2.4606719,-2.5305605,-2.0771987,-0.95220268
08010508,-2.7653344,-3.3044884,-2.8433638,-3.3444939,-0.92712677
08010509,-2.8746421,-3.396697,-3.7645359,-2.5959878,-0.9533416
08020619,-1.2512079,-1.654379,-1.6723057,-1.4256206,-0.065308921
08020620,-1.0281805,-1.2377913,-1.4211404,-0.89669985,-0.28803268
08020621,1.401582,1.1356382,1.1839782,0.94257408,1.5577736
08020622,-0.052258711,-0.25993094,-0.26062,-0.22611666,0.39288932
08020623,-1.6904262,-1.6874748,-0.67492753,-2.4849727,-1.3338057
08020624,0.43547893,0.18952692,0.59191263,-0.23701185,0.78141683
08020625,0.20482938,-0.094426021,0.23965153,-0.41647005,0.73271537
08020726,0.11241421,0.30370703,0.24595435,0.32275569,-0.30930316
08020727,-0.12349579,-0.080100983,-0.4540289,0.30403489,-0.13934313
08020728,-0.30732906,-0.57347745,-0.97038323,-0.10348845,0.37214583
08030829,-1.2842599,-1.4876976,-1.7990768,-0.98672837,-0.47204214
08030830,-0.63516164,-0.70826328,-0.65614158,-0.67012495,-0.31241125
08030831,-1.5251312,-1.7047777,-1.4814821,-1.7108189,-0.75205082
08040932,-0.12282195,-0.4574852,-0.87176609,0.015096958,0.64919955
08040933,0.042073093,0.11802889,0.16591713,0.055099204,-0.13219203
08040934,0.59868497,-0.030533232,0.012204595,-0.069379948,1.7320061
08041035,0.74223351,0.88752973,0.66462296,0.99733096,0.2581757
08041036,0.99055636,0.84981346,0.71973133,0.87159652,1.0205302
08041037,0.22051112,0.1588745,-0.1089862,0.40648845,0.31540838
08041038,0.91927654,0.87553865,0.73320806,0.90629184,0.7692821
08041039,0.51710922,0.21240051,0.58887291,-0.19113992,0.96489799
08041040,0.51506907,0.32692012,-0.020375371,0.6325534,0.79872406
09010101,0.31280905,0.19100119,0.14792256,0.2097389,0.48287022
09010201,0.47891015,0.74485481,0.69118476,0.70360166,-0.19998685
09010202,-0.39810634,0.11614458,-0.071015202,0.28850305,-1.3335446
09010301,0.22668794,0.3670243,0.20595852,0.48131701,-0.11020464
09010302,0.67727602,1.2190804,1.1262481,1.1565548,-0.6245507
09010401,0.46248391,0.54493797,0.40269601,0.61773378,0.17797507
09010402,0.63421017,0.61649138,0.54366857,0.61074942,0.50220859
09020501,-0.73619157,-0.38629037,-0.60822761,-0.11512481,-1.2331367
09020502,-0.18930022,-0.25465187,-0.41434336,-0.062507898,0.015834477
